500,3,1,3266,90,14,62,117
500,3,2,2179,60,9,46,86
500,3,3,1659,46,7,33,68
500,3,4,1373,38,6,27,51
500,3,5,1287,35,5,27,52
500,3,6,1158,32,5,24,47
500,3,7,1053,29,4,22,43
500,3,8,964,26,4,20,38
500,3,9,1122,31,5,24,48
500,3,10,1107,30,4,24,44
500,3,11,1122,31,4,24,44
500,3,12,1069,29,4,22,43
500,3,13,1030,28,4,21,38
500,3,14,960,26,3,20,38
500,3,15,934,25,3,20,35
500,3,16,921,25,3,20,37
500,5,1,2042,56,10,42,81
500,5,2,1597,44,6,35,66
500,5,3,1180,32,5,25,46
500,5,4,1011,28,4,21,38
500,5,5,934,25,3,20,35
500,5,6,837,23,3,18,32
500,5,7,756,21,3,16,28
500,5,8,682,18,3,14,27
500,5,9,793,22,3,17,30
500,5,10,781,21,3,17,28
500,5,11,765,21,2,17,27
500,5,12,753,20,3,17,27
500,5,13,720,20,2,15,26
500,5,14,712,19,2,16,27
500,5,15,717,19,2,16,25
500,5,16,690,19,2,15,25
500,8,1,1687,46,15,32,119
500,8,2,1225,34,7,25,61
500,8,3,917,25,4,19,43
500,8,4,783,21,4,17,39
500,8,5,728,20,3,16,36
500,8,6,669,18,3,14,31
500,8,7,607,16,3,13,28
500,8,8,524,14,3,11,25
500,8,9,657,18,3,14,27
500,8,10,663,18,3,15,30
500,8,11,634,17,2,14,29
500,8,12,609,16,2,13,28
500,8,13,616,17,2,14,27
500,8,14,589,16,2,13,26
500,8,15,573,15,2,12,26
500,8,16,568,15,2,13,26
500,10,1,1413,39,6,30,61
500,10,2,1094,30,4,24,44
500,10,3,821,22,3,17,36
500,10,4,700,19,2,16,29
500,10,5,660,18,2,15,29
500,10,6,589,16,2,14,26
500,10,7,529,14,2,12,21
500,10,8,504,14,2,11,24
500,10,9,564,15,2,13,24
500,10,10,568,15,2,13,24
500,10,11,565,15,2,12,26
500,10,12,542,15,1,12,22
500,10,13,532,14,1,12,21
500,10,14,529,14,2,12,21
500,10,15,524,14,1,12,21
500,10,16,514,14,1,12,21
500,16,1,1139,31,3,26,39
500,16,2,831,23,3,17,30
500,16,3,676,18,2,15,25
500,16,4,562,15,1,13,21
500,16,5,541,15,1,12,19
500,16,6,479,13,1,12,16
500,16,7,429,11,1,10,15
500,16,8,395,10,1,9,16
500,16,9,460,12,1,11,16
500,16,10,468,13,1,11,15
500,16,11,473,13,1,11,17
500,16,12,461,12,1,11,19
500,16,13,450,12,1,11,15
500,16,14,443,12,1,11,15
500,16,15,443,12,1,11,16
500,16,16,440,12,1,11,15
1000,3,1,11131,309,43,250,397
1000,3,2,6414,178,25,138,227
1000,3,3,5144,142,23,108,193
1000,3,4,4577,127,22,93,169
1000,3,5,3871,107,16,88,140
1000,3,6,3372,93,14,76,122
1000,3,7,3048,84,12,69,109
1000,3,8,2815,78,12,63,106
1000,3,9,3871,107,15,88,143
1000,3,10,3737,103,15,86,141
1000,3,11,3502,97,14,80,126
1000,3,12,3305,91,13,76,119
1000,3,13,3149,87,12,72,111
1000,3,14,2994,83,11,69,107
1000,3,15,2894,80,11,66,104
1000,3,16,3004,83,12,65,111
1000,5,1,8430,234,37,166,318
1000,5,2,4803,133,21,96,180
1000,5,3,3750,104,15,74,138
1000,5,4,3233,89,14,65,131
1000,5,5,2911,80,11,62,110
1000,5,6,2544,70,10,52,95
1000,5,7,2306,64,8,48,84
1000,5,8,2161,60,10,44,98
1000,5,9,2869,79,11,60,108
1000,5,10,2790,77,10,59,105
1000,5,11,2632,73,10,56,98
1000,5,12,2499,69,9,52,94
1000,5,13,2367,65,9,49,87
1000,5,14,2264,62,8,48,84
1000,5,15,2247,62,8,47,85
1000,5,16,2180,60,8,46,81
1000,8,1,5897,163,21,125,215
1000,8,2,3575,99,15,73,153
1000,8,3,2799,77,10,60,100
1000,8,4,2186,60,7,50,82
1000,8,5,2171,60,12,45,122
1000,8,6,1835,50,5,40,66
